,class0,class1,class2,y_test
7687,0.309343218803,0.472283989191,0.218372866511,1
2139,0.0550539754331,0.474674165249,0.470271855593,2
1586,0.82930880785,0.060735616833,0.109955608845,0
1025,0.0660473108292,0.581966936588,0.351985812187,2
9254,0.113619022071,0.453106015921,0.433274924755,1
9041,0.0586071684957,0.579400956631,0.361991882324,1
4581,0.138212516904,0.701737105846,0.160050362349,1
1486,0.0678474530578,0.600678503513,0.331474035978,1
4400,0.0738203749061,0.616693556309,0.309486091137,1
3345,0.0545530356467,0.46649491787,0.478952080011,2
9256,0.10924680531,0.569014847279,0.32173833251,2
4648,0.193583205342,0.445955961943,0.360460817814,1
3558,0.176505744457,0.441756218672,0.381737977266,1
9796,0.184811830521,0.590162932873,0.225025266409,1
9706,0.239308074117,0.5820748806,0.178617089987,1
7204,0.349353224039,0.501545071602,0.149101704359,0
8235,0.0971078649163,0.501790106297,0.401102036238,1
8804,0.172939479351,0.549457967281,0.277602553368,0
8196,0.229552224278,0.564401805401,0.206045940518,2
5069,0.901940524578,0.0589126124978,0.0391468927264,0
9903,0.891415178776,0.0632607042789,0.0453241169453,0
7344,0.0707732364535,0.655023336411,0.274203449488,2
4165,0.270323216915,0.479342788458,0.250333935022,1
3447,0.155318558216,0.445187240839,0.399494230747,2
10030,0.886785149574,0.0623851828277,0.0508296824992,0
8463,0.0697831138968,0.693755209446,0.236461624503,1
5798,0.272786766291,0.56652110815,0.160692185163,1
2274,0.135266304016,0.424550116062,0.440183550119,1
3222,0.0657046213746,0.545362770557,0.388932615519,2
1035,0.140905022621,0.380488455296,0.478606551886,2
2938,0.167743518949,0.486019164324,0.346237301826,1
7131,0.14324349165,0.4930306077,0.36372590065,2
3386,0.0588385388255,0.632657587528,0.308503895998,2
1381,0.850347280502,0.0693137273192,0.0803390070796,0
5419,0.0608131363988,0.57837420702,0.360812664032,1
4182,0.10881010443,0.707948863506,0.183241054416,2
1755,0.194212585688,0.530805826187,0.274981617928,1
3766,0.115258783102,0.540465533733,0.344275712967,1
9726,0.0750551372766,0.623518884182,0.301425993443,2
10,0.0583428367972,0.545144975185,0.396512210369,2
1771,0.232212767005,0.593542277813,0.174244970083,1
2494,0.0697832480073,0.5196865201,0.410530179739,2
331,0.801268875599,0.0712254568934,0.127505674958,1
1916,0.211993336678,0.567757070065,0.220249563456,2
4627,0.108895085752,0.421554416418,0.469550460577,2
7274,0.0657273307443,0.709635555744,0.224637165666,2
569,0.111151255667,0.661360442638,0.227488294244,1
5925,0.224865525961,0.547252118587,0.227882370353,1
852,0.206263005733,0.528413593769,0.265323400497,0
9062,0.306729435921,0.503939807415,0.189330786467,2
10020,0.0800178125501,0.682097792625,0.237884372473,1
7432,0.058523606509,0.501916229725,0.43956014514,2
1770,0.188078075647,0.523711144924,0.288210749626,2
6985,0.143064379692,0.462627619505,0.394308060408,2
7970,0.204874664545,0.594519138336,0.200606197119,1
9852,0.191121593118,0.480341553688,0.328536868095,1
197,0.0759674012661,0.699623942375,0.224408641458,1
9828,0.316791385412,0.497416317463,0.185792282224,1
6189,0.152713596821,0.491211980581,0.356074422598,1
7553,0.15436424315,0.476657778025,0.368977934122,2
8477,0.207098081708,0.463679611683,0.32922232151,1
9921,0.834123790264,0.0974643230438,0.0684118270874,0
8792,0.159039601684,0.54596221447,0.294998168945,1
8904,0.0754390433431,0.690663039684,0.233897924423,1
2479,0.224760428071,0.533082127571,0.242157414556,1
3324,0.166676461697,0.388130009174,0.445193469524,2
4031,0.188971534371,0.452684819698,0.358343690634,2
3677,0.219626381993,0.576291680336,0.204081937671,1
5035,0.210045322776,0.482814490795,0.30714020133,1
1096,0.243105366826,0.546122193336,0.210772484541,1
7179,0.064575240016,0.737538516521,0.197886243463,2
3063,0.0772149786353,0.69424456358,0.228540420532,2
8630,0.0646144896746,0.560172379017,0.37521314621,2
4804,0.271773844957,0.466656923294,0.261569261551,1
2064,0.174583271146,0.551190555096,0.274226158857,1
909,0.0785725787282,0.526610076427,0.394817352295,2
9844,0.188636228442,0.5277146101,0.283649176359,2
9780,0.100076019764,0.522644817829,0.377279192209,1
186,0.190373107791,0.478899091482,0.330727815628,1
182,0.06359359622,0.530817389488,0.405588954687,1
6167,0.17952260375,0.450786620378,0.369690805674,1
1091,0.148578599095,0.503610372543,0.34781101346,2
8924,0.328975200653,0.484676301479,0.186348542571,0
1173,0.103796578944,0.580430865288,0.315772533417,1
8881,0.892534792423,0.0632907301188,0.0441744476557,0
6649,0.124209053814,0.673916339874,0.20187458396,1
3356,0.0687690526247,0.581201434135,0.350029498339,1
8356,0.185142844915,0.469129770994,0.34572738409,1
3110,0.246141880751,0.525377929211,0.228480175138,2
6884,0.0621981434524,0.571543216705,0.366258621216,2
10052,0.229825153947,0.547703802586,0.222471043468,1
9358,0.0572824068367,0.512641608715,0.430076032877,1
2483,0.332644313574,0.501001596451,0.166354119778,1
9894,0.215290740132,0.350235879421,0.434473335743,1
860,0.143799856305,0.475628912449,0.380571246147,2
7095,0.0580833181739,0.599536657333,0.342380076647,2
9767,0.33536991477,0.474964469671,0.189665600657,0
8784,0.062445551157,0.709098160267,0.228456258774,1
1875,0.0595228523016,0.522522628307,0.41795450449,2
218,0.0645442903042,0.580796539783,0.354659169912,1
5634,0.0579092353582,0.575541317463,0.36654946208,1
6400,0.073000498116,0.54942125082,0.377578228712,2
2312,0.15747590363,0.410936713219,0.431587398052,2
7283,0.0806574448943,0.699894070625,0.21944847703,1
8712,0.13438989222,0.641256153584,0.224353969097,1
6546,0.140504971147,0.487563282251,0.371931761503,2
1956,0.191662788391,0.518130123615,0.290207058191,1
215,0.161583825946,0.490489006042,0.347927123308,1
7765,0.158074945211,0.472364991903,0.369560062885,1
178,0.245924815536,0.490477651358,0.26359757781,1
3498,0.063887834549,0.731994271278,0.204117879272,2
887,0.165182173252,0.434614807367,0.400203019381,2
9326,0.127791747451,0.550469458103,0.321738779545,1
8876,0.205126211047,0.577402830124,0.217470988631,1
1619,0.29280975461,0.467029809952,0.240160495043,1
10150,0.239422336221,0.553115904331,0.207461729646,1
9493,0.110369995236,0.502769589424,0.386860400438,1
1993,0.231107369065,0.544967412949,0.223925188184,1
9691,0.322353929281,0.499757766724,0.1778883636,1
8049,0.175692245364,0.465806812048,0.358500927687,2
1653,0.162801906466,0.595978498459,0.241219639778,1
4516,0.19994238019,0.627858400345,0.172199159861,2
3013,0.221415251493,0.510529220104,0.268055528402,2
5945,0.193693935871,0.60179901123,0.204507082701,1
8964,0.252680391073,0.488386362791,0.258933246136,1
7339,0.142889782786,0.607044041157,0.250066131353,1
9695,0.164119839668,0.426863104105,0.409017026424,1
4762,0.270701408386,0.53206807375,0.19723045826,1
9370,0.141678959131,0.479561299086,0.378759741783,1
7109,0.273676872253,0.54067337513,0.185649752617,1
8789,0.199678406119,0.403770238161,0.396551281214,2
6915,0.250649034977,0.603187799454,0.146163195372,0
1428,0.158355236053,0.495277792215,0.346366971731,1
5033,0.156422480941,0.459272265434,0.384305268526,2
2216,0.0615785010159,0.65582960844,0.28259190917,2
2334,0.22497163713,0.517383873463,0.257644504309,2
1879,0.0781619101763,0.637764394283,0.284073740244,2
4106,0.112785451114,0.66248100996,0.224733531475,1
2761,0.0861278921366,0.64134824276,0.2725238204,2
1368,0.921639084816,0.0411285087466,0.0372323468328,0
2966,0.220781236887,0.482950359583,0.29626840353,1
231,0.102778367698,0.50088340044,0.396338284016,1
4017,0.223179832101,0.559756159782,0.217063978314,1
7735,0.162009775639,0.671144664288,0.166845545173,1
1094,0.208079501987,0.530176997185,0.26174351573,1
1297,0.845293819904,0.0687016844749,0.0860045105219,1
5135,0.0555353686213,0.541886270046,0.402578353882,1
321,0.1056599617,0.463861048222,0.43047901988,1
5736,0.0668652504683,0.627818107605,0.305316656828,1
4480,0.151031762362,0.420424699783,0.428543508053,2
7629,0.0633597373962,0.533379733562,0.403260558844,2
1234,0.109914839268,0.661430478096,0.228654697537,2
7805,0.13850350678,0.464758485556,0.396738052368,1
3973,0.828643023968,0.0634044259787,0.107952535152,0
8742,0.0564853139222,0.435498684645,0.508015990257,2
4901,0.187759682536,0.524251639843,0.287988722324,2
5625,0.846608698368,0.0636327713728,0.0897585228086,0
1244,0.141349896789,0.6703799963,0.188270181417,1
9340,0.20877020061,0.470233738422,0.320996075869,1
5778,0.282621771097,0.460734009743,0.25664421916,1
8892,0.235319003463,0.592812657356,0.17186832428,1
7797,0.908058583736,0.0516908280551,0.0402505919337,0
7539,0.172947183251,0.490212649107,0.336840182543,2
32,0.905448377132,0.0559236481786,0.0386280231178,0
5490,0.0687212720513,0.697856426239,0.233422279358,2
7594,0.0604722127318,0.465719163418,0.4738086164,1
251,0.133968278766,0.561581194401,0.304450541735,1
7884,0.248315766454,0.404800862074,0.346883386374,2
6762,0.241789966822,0.576926231384,0.181283742189,1
10341,0.0638702064753,0.563452959061,0.372676849365,2
7708,0.118094950914,0.673377990723,0.208527088165,1
2530,0.141542568803,0.502107560635,0.356349855661,2
129,0.0641347691417,0.694368839264,0.241496443748,1
7564,0.0604947246611,0.767174601555,0.17233069241,2
1276,0.0694101676345,0.538668513298,0.391921311617,2
7473,0.071514070034,0.725058794022,0.203427121043,1
4686,0.239686205983,0.545079946518,0.215233892202,1
9841,0.908356904984,0.0496606975794,0.04198243469,0
7404,0.122205533087,0.685324788094,0.192469626665,2
3979,0.0634457319975,0.595187664032,0.341366589069,1
5560,0.0993914082646,0.514710724354,0.385897904634,2
8106,0.20653359592,0.601113140583,0.192353278399,2
1423,0.161888822913,0.53280454874,0.30530667305,1
157,0.892966032028,0.0614480040967,0.0455859154463,0
2908,0.107992164791,0.53318887949,0.358818978071,1
10335,0.24601355195,0.569876074791,0.184110417962,2
5271,0.0788331851363,0.608631551266,0.312535226345,2
2490,0.917189598083,0.0470078215003,0.0358025804162,0
2571,0.193083375692,0.461569577456,0.34534701705,2
4868,0.0623796693981,0.667732477188,0.26988786459,1
7004,0.0664237886667,0.744145691395,0.189430505037,1
1323,0.20099543035,0.464146286249,0.334858238697,1
2165,0.0674572885036,0.581862509251,0.350680142641,1
5200,0.0594290234149,0.512868463993,0.427702516317,1
9353,0.246828407049,0.521336078644,0.231835469604,1
6526,0.189731895924,0.463390380144,0.346877664328,2
2263,0.0589815825224,0.586708426476,0.354309976101,1
8044,0.255633026361,0.557382583618,0.186984404922,1
5752,0.17495366931,0.436257272959,0.388788998127,1
10200,0.251713901758,0.423495620489,0.324790537357,2
7328,0.195984080434,0.543471455574,0.260544449091,1
1515,0.263842135668,0.580396413803,0.15576146543,1
8581,0.115607738495,0.695708394051,0.188683882356,1
6701,0.224079534411,0.513136029243,0.262784421444,1
276,0.243001356721,0.542754232883,0.214244425297,1
3019,0.867123663425,0.0667093843222,0.0661670193076,0
8031,0.235888153315,0.531652927399,0.232458889484,2
10263,0.183890849352,0.493425250053,0.322683930397,2
579,0.0620887875557,0.472848474979,0.465062737465,1
4231,0.248521998525,0.558955311775,0.1925226897,1
9099,0.2336910218,0.56556725502,0.200741752982,1
8553,0.153786122799,0.481410890818,0.364803045988,1
7614,0.0942562296987,0.51257866621,0.393165051937,1
1724,0.189131587744,0.475803285837,0.335065126419,0
307,0.10567432642,0.653151035309,0.241174653172,2
4265,0.914005756378,0.0479424335063,0.0380518175662,0
3965,0.0607783049345,0.612715005875,0.32650667429,2
9817,0.159595921636,0.459842413664,0.380561649799,2
7121,0.103194147348,0.553825318813,0.342980533838,1
283,0.201109915972,0.598338186741,0.200551912189,1
7562,0.151064798236,0.487554430962,0.361380815506,1
9026,0.27461925149,0.551199316978,0.174181431532,0
5680,0.0684687420726,0.570698618889,0.36083266139,1
3400,0.0707095116377,0.689828753471,0.239461749792,1
5151,0.0638541802764,0.63019412756,0.305951654911,1
8914,0.1599496454,0.467687308788,0.37236303091,1
7589,0.19645807147,0.615299403667,0.188242569566,1
2408,0.172706067562,0.476484119892,0.350809812546,1
410,0.111879140139,0.661075890064,0.227044984698,2
7343,0.153341382742,0.492692947388,0.353965699673,2
6761,0.174379184842,0.457003891468,0.368616968393,1
2640,0.0571233294904,0.550191342831,0.392685353756,1
7209,0.27877035737,0.541294395924,0.179935231805,1
6693,0.0593382231891,0.570191025734,0.37047073245,2
2154,0.057252317667,0.589119255543,0.353628456593,1
9631,0.209338590503,0.420503020287,0.370158404112,1
2748,0.0727636665106,0.644620537758,0.282615810633,2
8162,0.13854187727,0.666990220547,0.194467931986,1
1302,0.0760812088847,0.663757026196,0.260161727667,1
5616,0.073346696794,0.697009265423,0.229644030333,1
5737,0.89577203989,0.0528128631413,0.051415078342,0
3894,0.154608383775,0.45818823576,0.387203395367,1
2002,0.187553465366,0.418026745319,0.394419819117,2
786,0.251985579729,0.491240918636,0.256773471832,1
1933,0.0598129071295,0.483254224062,0.456932902336,1
6489,0.905934691429,0.0538305975497,0.0402347408235,2
374,0.0696490556002,0.750218570232,0.180132359266,2
6479,0.236742720008,0.584902524948,0.178354740143,2
10056,0.0730137526989,0.708935797215,0.21805049479,1
2471,0.0623868741095,0.542038857937,0.395574301481,1
4826,0.159470438957,0.519469976425,0.32105961442,1
8448,0.245092734694,0.535227060318,0.219680219889,2
1072,0.141891479492,0.543831467628,0.314277023077,2
8038,0.334984749556,0.46745917201,0.197556048632,1
2142,0.891386568546,0.0659638345242,0.0426496453583,0
7691,0.0635781958699,0.557306110859,0.379115700722,2
9336,0.119521416724,0.464310526848,0.416168034077,1
3441,0.26385384798,0.542329728603,0.193816378713,1
837,0.275039434433,0.568643808365,0.156316757202,1
8984,0.19486220181,0.584782600403,0.220355182886,2
5242,0.0556454397738,0.533259093761,0.41109547019,2
279,0.15977743268,0.366985917091,0.473236650229,2
7665,0.0675652623177,0.548620820045,0.383813887835,1
9034,0.17503722012,0.480125248432,0.344837486744,1
10271,0.176524475217,0.388866484165,0.434609025717,2
1539,0.065542049706,0.564741969109,0.369716018438,1
8592,0.0622303560376,0.487616270781,0.450153410435,2
7960,0.0625995248556,0.573436617851,0.363963872194,1
219,0.0601623430848,0.707287251949,0.232550412416,1
9800,0.183660462499,0.43097704649,0.385362535715,1
1509,0.058257188648,0.487996906042,0.453745901585,2
7590,0.0649590194225,0.528602719307,0.406438261271,1
1819,0.354837745428,0.496929317713,0.148232981563,2
6562,0.0716178193688,0.483390063047,0.44499206543,1
10209,0.129408895969,0.567779958248,0.302811175585,2
5897,0.100463695824,0.440498501062,0.459037840366,2
9982,0.23301333189,0.432631552219,0.334355086088,1
9024,0.143276959658,0.444339722395,0.412383317947,2
2719,0.117379210889,0.354734092951,0.527886688709,2
3785,0.068290323019,0.519954323769,0.411755353212,1
4137,0.0659298226237,0.726134717464,0.20793543756,2
7913,0.914331138134,0.0488603822887,0.0368084199727,0
4957,0.253818482161,0.404246032238,0.341935425997,1
6826,0.291077852249,0.400650382042,0.308271795511,1
3272,0.060809250921,0.63436871767,0.304821997881,1
9082,0.0751338377595,0.554113924503,0.370752215385,1
4592,0.355334877968,0.499617516994,0.145047560334,1
10251,0.901143431664,0.0590950883925,0.0397615209222,0
1473,0.162280604243,0.519576489925,0.31814289093,2
662,0.0677600875497,0.663817822933,0.268422067165,1
9821,0.239332795143,0.526965558529,0.233701586723,1
8873,0.162920996547,0.482658416033,0.354420632124,0
3126,0.0632510781288,0.608161687851,0.328587263823,1
7314,0.0599211938679,0.384080737829,0.555998086929,2
5844,0.0679467022419,0.605357587337,0.326695770025,1
7597,0.167452186346,0.577191770077,0.255356043577,1
8814,0.172211721539,0.490065902472,0.337722361088,2
8207,0.723333775997,0.137228175998,0.139438033104,1
6901,0.830015480518,0.0785565599799,0.0914279147983,0
9181,0.281262367964,0.559542715549,0.159194916487,1
9116,0.220518231392,0.555346608162,0.224135115743,2
825,0.219893932343,0.557860136032,0.222245901823,1
5123,0.173981502652,0.395453691483,0.430564761162,2
9855,0.240711525083,0.388061881065,0.371226578951,2
1164,0.0990087985992,0.452837049961,0.448154181242,2
7158,0.232007712126,0.532448351383,0.235543876886,1
976,0.0703621059656,0.762866079807,0.166771858931,1
7851,0.0637258514762,0.529206395149,0.407067805529,2
4269,0.835275948048,0.0824214443564,0.0823025628924,0
4190,0.921652376652,0.0439146980643,0.0344329252839,0
4969,0.0648390799761,0.505559325218,0.429601609707,1
695,0.216558128595,0.599178731441,0.18426309526,1
9360,0.122703254223,0.502002596855,0.375294178724,2
699,0.141713291407,0.47184702754,0.386439681053,2
2768,0.0630378872156,0.749617218971,0.18734484911,1
4451,0.167395919561,0.513891458511,0.318712621927,2
9846,0.847754001617,0.0602292977273,0.092016749084,2
3577,0.0821682140231,0.672866165638,0.244965583086,2
1203,0.120224066079,0.657648205757,0.222127690911,0
4103,0.284071475267,0.481212675571,0.234715908766,1
2692,0.117771469057,0.550746500492,0.331481993198,2
3351,0.190192818642,0.397565662861,0.412241578102,1
1121,0.130841016769,0.602524697781,0.26663428545,1
6195,0.15166670084,0.538720011711,0.309613257647,1
9069,0.240614667535,0.49437251687,0.265012830496,1
6436,0.169772535563,0.484185516834,0.346041977406,1
4365,0.220076963305,0.488846153021,0.291076868773,1
5359,0.270660191774,0.547953784466,0.18138602376,0
8390,0.831584870815,0.0936278253794,0.0747873559594,1
4012,0.161474123597,0.439083099365,0.399442821741,1
8336,0.18070833385,0.502551913261,0.31673976779,2
7883,0.0657662078738,0.760054349899,0.174179464579,1
4843,0.161387696862,0.486601889133,0.352010399103,1
3957,0.181019991636,0.603641033173,0.215338975191,1
3265,0.116137295961,0.489269912243,0.394592791796,1
3698,0.0629641786218,0.416341871023,0.520693957806,1
7115,0.907190799713,0.0553586408496,0.0374505743384,0
8061,0.0702570006251,0.702150166035,0.227592781186,1
7351,0.91166639328,0.0461726598442,0.0421609841287,0
1287,0.117184258997,0.561654090881,0.321161657572,1
6811,0.20709002018,0.572542607784,0.220367357135,1
3155,0.0591927878559,0.588301360607,0.352505832911,2
7859,0.0566399246454,0.550589978695,0.392770141363,2
135,0.170073360205,0.508443892002,0.321482777596,1
4453,0.22136746347,0.518998682499,0.259633868933,2
540,0.165473490953,0.473495006561,0.361031442881,1
3710,0.223428502679,0.581824541092,0.194746926427,2
1943,0.0607696250081,0.583169221878,0.356061190367,2
1877,0.875111937523,0.0749024227262,0.049985665828,2
8298,0.242873832583,0.4834677279,0.273658424616,1
6718,0.0859928280115,0.635087311268,0.278919816017,2
7177,0.185703009367,0.414177715778,0.400119334459,2
8933,0.161938041449,0.414942145348,0.423119783401,2
4281,0.305832207203,0.537820160389,0.156347617507,1
8234,0.100987955928,0.520102739334,0.378909289837,1
6892,0.0663295388222,0.585926234722,0.347744226456,1
4237,0.204336449504,0.606031835079,0.189631715417,1
4563,0.166190266609,0.470342695713,0.363467037678,1
3402,0.0658588558435,0.726977467537,0.20716367662,1
7587,0.139703571796,0.484685063362,0.375611335039,1
9770,0.071138523519,0.632937133312,0.295924276114,1
3352,0.0850873440504,0.726739883423,0.188172787428,1
6591,0.0662645623088,0.577017426491,0.35671800375,2
7437,0.0612246952951,0.580709397793,0.358065932989,1
7053,0.848769247532,0.0927130430937,0.0585177056491,0
411,0.0903747826815,0.662281632423,0.247343629599,1
9652,0.867613852024,0.0559608153999,0.0764252692461,0
381,0.325816690922,0.494165062904,0.180018246174,1
3794,0.111024782062,0.571054458618,0.317920804024,2
6589,0.0723097100854,0.6867005229,0.240989774466,1
5985,0.229031667113,0.505456984043,0.265511333942,0
9735,0.0556989274919,0.524337470531,0.419963598251,2
2148,0.1541403234,0.491275578737,0.35458406806,2
2104,0.0698301941156,0.644556224346,0.285613596439,2
4040,0.0628341063857,0.555489301682,0.381676614285,2
1845,0.0686066448689,0.692235350609,0.239158019423,1
4007,0.199557363987,0.616353154182,0.184089481831,1
6048,0.196565583348,0.521350979805,0.282083392143,1
4045,0.187131911516,0.612528026104,0.20034006238,1
5493,0.298232376575,0.548075914383,0.153691723943,0
8650,0.0641877874732,0.444692760706,0.49111944437,2
8667,0.0655930414796,0.643347322941,0.291059672832,1
2084,0.373600542545,0.482833832502,0.143565610051,1
1966,0.256801813841,0.529970824718,0.213227331638,1
1559,0.058085039258,0.51211386919,0.429801076651,2
9205,0.0714351683855,0.552931308746,0.375633567572,1
2981,0.118872009218,0.652939021587,0.228188931942,1
9096,0.102549642324,0.552524626255,0.344925761223,1
142,0.888828516006,0.0585321374238,0.0526393167675,1
4469,0.888720810413,0.0503093227744,0.060969915241,0
1396,0.181225255132,0.425445735455,0.393329054117,1
2010,0.159998744726,0.663658618927,0.176342636347,1
1838,0.204595193267,0.582436144352,0.212968677282,0
1067,0.0591325350106,0.60070925951,0.340158194304,1
2906,0.0574641413987,0.621563434601,0.320972442627,1
194,0.333586245775,0.477938055992,0.188475713134,1
6588,0.0848041400313,0.678381860256,0.236813977361,1
6767,0.187780156732,0.430781543255,0.381438344717,1
7257,0.207797169685,0.544239699841,0.247963115573,1
6766,0.247979864478,0.476623654366,0.275396436453,1
5614,0.279694825411,0.569964587688,0.150340542197,1
3940,0.118269711733,0.650971710682,0.230758517981,1
6287,0.055592469871,0.448501259089,0.495906293392,1
935,0.142912447453,0.491911768913,0.365175783634,0
9384,0.850205361843,0.0914263874292,0.0583682581782,0
1985,0.172784343362,0.490772873163,0.336442798376,2
132,0.155794650316,0.458080291748,0.386125087738,1
6303,0.223115921021,0.49589151144,0.280992537737,0
1605,0.0559061281383,0.479371219873,0.464722633362,1
919,0.162653759122,0.566520988941,0.270825266838,1
10068,0.266436010599,0.492052584887,0.241511434317,1
9218,0.915000855923,0.0472676865757,0.0377314612269,0
9819,0.0977900549769,0.452807039022,0.449402928352,1
9365,0.0599667541683,0.548836767673,0.391196489334,2
6819,0.899620711803,0.0579152666032,0.0424640290439,2
6419,0.0806285589933,0.542009234428,0.377362161875,1
918,0.0684236437082,0.749358057976,0.182218253613,1
103,0.79625493288,0.0935600027442,0.110185049474,2
2737,0.0677129924297,0.491869568825,0.440417438745,1
4582,0.144947960973,0.367847442627,0.487204611301,2
7538,0.141502380371,0.436169356108,0.422328233719,1
8929,0.170758992434,0.467551916838,0.361689120531,1
4111,0.193857580423,0.551149070263,0.254993349314,1
252,0.0595295876265,0.67106872797,0.269401729107,1
1631,0.126082316041,0.517229557037,0.356688141823,2
2367,0.249663770199,0.605333805084,0.145002439618,1
1184,0.211221218109,0.544002950191,0.244775846601,1
7254,0.17338360846,0.501296401024,0.325319975615,1
3199,0.0631778910756,0.498600721359,0.438221395016,2
355,0.0971946716309,0.490658789873,0.412146538496,1
6968,0.803327322006,0.0920264199376,0.10464630276,0
1259,0.159804061055,0.480826556683,0.359369367361,2
6785,0.150390625,0.388928472996,0.460680931807,1
2899,0.227825194597,0.536306500435,0.23586833477,1
9911,0.174011021852,0.486744195223,0.339244782925,1
6220,0.0636072382331,0.747699558735,0.188693195581,1
8188,0.242938265204,0.557598829269,0.199462890625,1
1329,0.146284267306,0.559814870358,0.293900877237,1
9040,0.066277705133,0.715762197971,0.217960074544,1
4348,0.154449358582,0.505830824375,0.339719802141,2
1456,0.742125093937,0.143259510398,0.114615425467,2
3047,0.183124437928,0.59978634119,0.21708920598,1
4564,0.263471275568,0.50751888752,0.229009822011,1
5745,0.169818669558,0.520986914635,0.30919444561,2
8458,0.183875650167,0.498703509569,0.317420780659,1
1099,0.164319694042,0.430143982172,0.405536323786,2
3214,0.0560381375253,0.48826622963,0.455695599318,1
2228,0.0632057338953,0.755302488804,0.181491792202,1
2593,0.0625638887286,0.696792304516,0.240643784404,1
2360,0.215367227793,0.427250832319,0.357381939888,2
5848,0.900460779667,0.0495017431676,0.050037432462,0
2363,0.132148265839,0.685429632664,0.182422116399,1
9611,0.116940028965,0.602651119232,0.280408859253,2
5699,0.058969926089,0.683435559273,0.257594555616,2
5632,0.126723721623,0.690407991409,0.182868301868,1
3695,0.067893281579,0.761735856533,0.170370861888,2
8829,0.190413489938,0.533061027527,0.276525497437,2
7434,0.126723736525,0.533673346043,0.339602917433,1
3804,0.258970379829,0.560293197632,0.180736452341,1
1553,0.26142886281,0.497161865234,0.241409242153,1
4570,0.210890129209,0.531794726849,0.257315099239,0
10008,0.107856243849,0.584313392639,0.307830363512,2
5834,0.0659697428346,0.585218667984,0.34881156683,1
6757,0.0652451142669,0.726739227772,0.208015620708,1
3705,0.0623041167855,0.7296179533,0.208077907562,1
7895,0.158041879535,0.637192904949,0.20476526022,1
6198,0.0593462325633,0.550829231739,0.389824539423,2
120,0.178622111678,0.527697265148,0.293680608273,2
6279,0.896197259426,0.0636212304235,0.0401815325022,0
144,0.0546718612313,0.477277636528,0.468050479889,1
8822,0.104994416237,0.577431380749,0.317574203014,2
2488,0.0631060525775,0.556984245777,0.379909694195,2
8047,0.22673201561,0.43108600378,0.342181921005,1
7666,0.850619614124,0.0740252509713,0.075355142355,0
8530,0.319857299328,0.51342189312,0.16672077775,1
3675,0.0600488297641,0.601784229279,0.338166922331,1
8866,0.885487020016,0.0616025552154,0.0529104918242,0
8735,0.15784907341,0.666543602943,0.175607323647,1
10077,0.0658569261432,0.68726503849,0.246878057718,1
6732,0.906081855297,0.0462623313069,0.0476557873189,0
6684,0.0702754035592,0.595673441887,0.334051162004,2
5366,0.236073732376,0.480540722609,0.28338560462,1
6794,0.0596738420427,0.584851384163,0.355474770069,1
6504,0.194822400808,0.541348397732,0.263829231262,2
6582,0.224361777306,0.538472771645,0.237165406346,2
9406,0.152169972658,0.444459378719,0.40337061882,1
3009,0.0677449703217,0.7069247365,0.225330322981,1
6548,0.0732123702765,0.557033777237,0.369753867388,1
7247,0.234804302454,0.593441188335,0.171754553914,1
1519,0.110134653747,0.703176081181,0.186689302325,1
6733,0.253577142954,0.565986394882,0.180436462164,1
8303,0.0612473636866,0.625116765499,0.313635855913,1
4396,0.841759204865,0.0840285569429,0.0742122009397,2
3983,0.213038787246,0.488704174757,0.298257052898,1
5038,0.263045281172,0.545078754425,0.191875949502,1
263,0.918787777424,0.0454091578722,0.0358030088246,0
5523,0.315787285566,0.495557308197,0.18865545094,1
4313,0.158589765429,0.501347482204,0.34006279707,1
9085,0.179125800729,0.519281566143,0.301592648029,2
6590,0.0631022304296,0.573658227921,0.363239556551,2
9145,0.303778797388,0.542869985104,0.153351262212,1
5920,0.0722095072269,0.708715975285,0.219074562192,1
9119,0.05908658728,0.51367098093,0.427242398262,1
323,0.25477001071,0.567155838013,0.17807418108,2
8120,0.748143196106,0.103541664779,0.148315086961,0
4643,0.126398324966,0.701370298862,0.172231376171,2
6584,0.209256082773,0.597308933735,0.193434968591,1
5335,0.0643975958228,0.580153226852,0.355449229479,2
7705,0.234618842602,0.603392779827,0.161988422275,1
8726,0.227565258741,0.600366950035,0.172067776322,1
2862,0.153448522091,0.605646789074,0.240904688835,2
5660,0.0621056966484,0.51898342371,0.418910890818,2
1921,0.0578587129712,0.558593094349,0.38354820013,1
7219,0.06895724684,0.532895922661,0.398146867752,1
4337,0.898047327995,0.0591351948678,0.0428175032139,0
1176,0.278821527958,0.501350998878,0.219827473164,2
1598,0.310574263334,0.454397529364,0.235028207302,2
7324,0.853950381279,0.0789129137993,0.0671367719769,0
9625,0.919554591179,0.0442384704947,0.0362069532275,0
526,0.213729098439,0.613601267338,0.172669649124,2
8256,0.066234767437,0.530290901661,0.4034743011,1
4550,0.182030439377,0.541264653206,0.27670493722,1
8090,0.149554520845,0.505568385124,0.34487709403,2
3905,0.0650293678045,0.70728802681,0.227682620287,2
2811,0.246668159962,0.57203489542,0.181296974421,1
2168,0.186440974474,0.495233684778,0.31832537055,1
4633,0.341857075691,0.458041220903,0.200101688504,0
1144,0.0714816823602,0.449292838573,0.479225426912,2
1292,0.207243353128,0.532505333424,0.260251313448,0
9437,0.172948256135,0.481799662113,0.345252156258,2
8716,0.875326633453,0.0576617196202,0.0670116394758,0
